Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
1/17/2021 20:04:34,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:04:38,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:04:42,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:04:47,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:05:06,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:05:09,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:05:13,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:05:16,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:05:21,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:05:25,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:05:29,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:05:33,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:05:37,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:05:43,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:05:47,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:05:52,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:05:56,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:06:00,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:06:04,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:06:08,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:06:14,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:06:18,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:06:21,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:06:25,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:06:29,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:06:34,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:06:43,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:06:46,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:06:50,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:06:53,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:06:57,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:07:01,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:07:04,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:07:07,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:07:11,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:07:14,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:07:18,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:07:23,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:07:27,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:07:31,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:07:35,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:07:38,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:07:42,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:07:45,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:07:49,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:07:53,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:07:57,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:08:00,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:08:04,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:08:08,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:08:11,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:08:15,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:08:19,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:08:23,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:08:28,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:08:31,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:08:34,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:08:38,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:08:42,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:09:01,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:09:05,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:09:09,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:09:12,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:09:16,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:09:19,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:09:22,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:09:26,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:09:30,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:09:34,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:09:38,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:09:45,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:09:51,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:09:54,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:09:58,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:10:01,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:10:04,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:10:08,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:10:11,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:10:15,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:10:18,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:10:22,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:10:26,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:10:30,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:10:34,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:10:39,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:10:42,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:10:47,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:10:51,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:10:55,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
1/17/2021 20:10:59,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
1/17/2021 20:11:02,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
1/17/2021 20:11:07,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
1/17/2021 20:11:11,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:11:15,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:11:18,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:11:21,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:11:25,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:11:55,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:12:00,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:12:08,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:12:12,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:12:16,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:12:19,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:12:23,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:12:27,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:12:30,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:12:34,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
1/17/2021 20:12:39,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:12:43,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:13:20,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:13:25,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:13:30,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:13:36,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:13:40,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:13:44,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:13:52,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:13:55,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:14:27,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:14:35,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:14:39,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:14:44,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:16:57,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
1/17/2021 20:17:01,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 20:17:05,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 20:17:09,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
1/17/2021 20:17:14,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
1/17/2021 20:17:18,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
1/17/2021 20:17:49,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/17/2021 21:19:34,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
1/17/2021 21:19:38,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
1/31/2021 1:46:18,2nd year,Good,85,Female,21,Hall-Mess,In a relationship,Yes,3,Good,No,Yes,No,Friends,Yes,Yes,Neutral,No,No,5.0
1/31/2021 1:47:50,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
1/31/2021 1:49:07,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
1/31/2021 1:50:27,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
1/31/2021 1:52:01,2nd year,Normal,50,Female,21,Hall-Mess,In a relationship,No,2,Normal,No,Not applicable,No,Not applicable,Not applicable,Not applicable,No,No,Yes,6.5
1/31/2021 1:53:09,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
1/31/2021 1:54:09,2nd year,Good,65,Female,21,Department,In a relationship,No,2,Good,Not applicable,Not applicable,No,No one,Not applicable,Not applicable,No,No,No,6.5
1/31/2021 1:54:16,2nd year,Good,85,Female,21,Hall-Mess,In a relationship,Yes,3,Good,No,Yes,No,Friends,Yes,Yes,Neutral,No,No,5.0
1/31/2021 1:54:20,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
1/31/2021 1:54:23,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
1/31/2021 1:54:27,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
1/31/2021 1:54:31,2nd year,Normal,50,Female,21,Hall-Mess,In a relationship,No,2,Normal,No,Not applicable,No,Not applicable,Not applicable,Not applicable,No,No,Yes,6.5
1/31/2021 1:54:34,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
1/31/2021 1:54:38,2nd year,Good,65,Female,21,Department,In a relationship,No,2,Good,Not applicable,Not applicable,No,No one,Not applicable,Not applicable,No,No,No,6.5
1/31/2021 1:54:42,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
1/31/2021 1:54:47,2nd year,Normal,50,Female,21,Hall-Mess,In a relationship,No,2,Normal,No,Not applicable,No,Not applicable,Not applicable,Not applicable,No,No,Yes,6.5
1/31/2021 1:54:51,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
1/31/2021 1:54:55,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
1/31/2021 1:54:58,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
1/31/2021 1:55:03,2nd year,Good,85,Female,21,Hall-Mess,In a relationship,Yes,3,Good,No,Yes,No,Friends,Yes,Yes,Neutral,No,No,5.0
1/31/2021 1:55:09,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
1/31/2021 1:55:12,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
1/31/2021 1:55:16,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
1/31/2021 1:55:20,2nd year,Normal,50,Female,21,Hall-Mess,In a relationship,No,2,Normal,No,Not applicable,No,Not applicable,Not applicable,Not applicable,No,No,Yes,6.5
1/31/2021 1:55:24,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
